Id,Sentence,Explain,Created at,Updated at
1344,"弱者都是这样，觉得生活中的无奈太多，自己又无力改变。 于是他们天真的想，我要是有钱或者长得好看就好了。那样，即使我性格有点儿怪，也会有人愿意倾听我的想法和感受，跟我做朋友。 很多人都抱怨，为什么富人就可以，我们就不行？不公平！ 唉！问这问题的人真是太笨了！你都知道人家是富人了，你还问为什么？是还想找另一个更让你崩溃的原因吗？！ 大丈夫死则死耳，何饶舌也。  这就是你的世界！这也能算世界！？——浮士德
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:15 UTC
1343,".发现很多混得不好的人看得都很开。也不知道他们是因为看得透彻而不屑于世俗的成功，还是因为不成功而不得不看得开。 错把放纵当潇洒，把颓废当自由，把逃避责任当做追求自我价值。不过是懒，怕吃苦，哪来那么多好听的理由。 幸亏当事者迷，不然真的看清事实真相，很多人是承受不来的。  
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:15 UTC
1342,"为什么有些人要把追求精神满足和追求物质上的富足对立起来呢？你不幸福是因为你境界不高，你物质生活差是因为你能力不行。这  完全是两回事儿。
于是有的人来了一场说走就走的旅行归来后，除了该做的事情被拖延的更久了，什么都没有改变。 精神追求应当是物质追求得到满足后的自然反应。而不是在现实受挫后去寻求的安慰。   
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:15 UTC
1341,"又一天过去了。今天过得怎么样，梦想是不是更远了？ 对今天解决不了的事情，也不必着急。因为明天还是解决不了。 假如今天生活欺骗了你，不要悲伤，不要哭泣，因为明天生活还会继续欺骗你。 
 p:
回首青春，我发现自己失去了很多宝贵的东西。但我并不难过，因为我知道，以后会失去的更多  
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:15 UTC
1340,"四个字形容人生
重在参与
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:15 UTC
1339,"年轻人不努力，怎么知道自己真的不行？
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:15 UTC
1338,"心灵鸡汤中说‘上帝是公平的，他在给你关上了门的同时还为你打开了一扇窗。’可是上帝真的是公平的吗？事实分明是‘上帝在给你关上门的同时还夹住了你的脑袋。’
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:15 UTC
1337,"早起的鸟儿有虫吃；
早起的虫儿被鸟吃。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:15 UTC
1336,"虽然我干的多还辛苦，但是我挣得少啊
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:15 UTC
1335,"如果她有什么坏毛病，一定要纵着她
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:15 UTC
1334,"都说强扭的瓜不甜，但是我为什么要管它甜不甜呢，我又不吃瓜，我只是喜欢扭而已！
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:15 UTC
1333,"没有人能让那你放弃减肥，你自己想想就会放弃了。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:15 UTC
1332,"如果你觉得每天都累成狗，那你就错了，狗都没你这么累。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1331,"爱你的人总担心你吃的饱不饱，而我们不一样，我们不爱你。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1330,"生活已经如此艰难，在哪里跌倒就到哪里躺下吧。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1329,"为什么有人见了乞丐很虔诚地给乞丐钱，但是对自己的竞争同僚却狠狠撕逼，道理很简单：乞丐不会威胁到自己的利益，给乞丐施舍能得到心灵的升华和人们的赞扬，施舍的只是小部分，竞争同僚就不同了，这是关乎地位和利益的争夺，你死我活，是必然的。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1328,"当有人这不如别人，那也不如别人的时候，他们就在道德和人生境界上做文章。他们读书，然后嘲笑有钱人不读书，市井气，他们觉得自己安贫乐道，然后鄙视有钱人见利忘义。他们鄙视拜金女和失足妇女，唾弃他们出卖灵魂和肉体。总之他们会对自己的一切都贴上道德高尚的标签。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1327,"每次你遇见漂亮的失足妇女的时候，你都把自己想想成拯救失足妇女的人，你觉得自己很伟大，你觉得遇见了杜十娘，你觉得自己是拯救她的人，
但是其实你内心里的声音是：我要跟你谈感情，然后就能睡你不掏钱。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1326," 记者采访一个美女
记者：请问你心目中的男朋友必须有钱吗？
美女：当然不是了，人品要好，对人体贴才重要的
记者：那请问你要求的男朋友必须优秀吗？
美女：当然要优秀啦
记者：优秀的人不就肯定是有钱的嘛？
美女：呃…..
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1325,"直觉告诉你，她不喜欢你，那么你的直觉很正确。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1324,"好好活下去，每天都有新打击。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1323,"只要是钱能解决的问题，我一个都解决不了。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1322,"狗是人类最好的朋友，而狗最好的朋友是屎。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1321,"长得漂亮的女孩发脾气是磨人的小妖精，丑的就是，丑八怪你吃炸药了？
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1320,"只有长得好看的人吃的多才叫吃货，你那就叫饭桶。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1319,"一鼓作气，再而卒。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1318,"今天解决不了的事就留到明天，或许明天运气好死了就不用解决了。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1317,"人生就是个起起落落落落落落落落落落落的过程。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1316,"比你优秀的人都在努力，你还努力有什么用。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1315,"你努力做到最好，不如别人随便搞搞。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1314,"努力不一定成功，不努力一定很轻松。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1313,"是什么引起公主病的？又丑又穷脾气又不好。那有钱又漂亮脾气又不好的呢？人家那就是公主。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1312,"我这么拼命的努力只是为了向那些曾经看不起我的人证明他们是对的。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1311,"坚持就是失败
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1310,"同学出去了一天，到宿舍说：忙了一天，累成狗了。
小花说：你以为你不累就不是 了！
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1309,"我爱你，你好，请问你是？
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1308,"是金子总会花光的。
",,2019-04-18 02:50:20 UTC,2019-04-28 08:24:14 UTC
1307,"有钱有脸叫男神，有钱没脸叫老公，没钱没脸，你是个好人啊。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1306,"同样是出卖自己，有的人成了大姐，有的人成了小姐。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1305,"好人成佛需要九九八十一难，可坏人只需要放下屠刀。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1304,"不努力的女生，会有买不完的地摊货，逛不完的菜市场。努力的女生，你没时间狂地摊，因为你只能加班叫外卖、逛淘宝！
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1303,"多少做手机贴膜的人，经过不懈的努力，贴了更多手机的膜。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1302,"你要你肯努力，没什么事情是你不能搞砸的。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1301,"善良没用，你得漂亮。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1300,"别说什么选择恐惧症，还不是因为穷，有钱哪个女生不想买齐所有牌子的所有口红色？
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1299,"丑小鸭能变成白天鹅，不是因为她有多努力，而是因为她爸妈是白天鹅。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1298,"你妈给你钱，你不谢你妈谢你转发的锦鲤？
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1297,"如果你觉得自己整天累的跟狗一样，你真是误会大了，狗都没有你这么累。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1296,"优秀幸福的人是喜欢撒娇的，告诉别人自己这儿过得不好，那儿过得也不好。有些人当真的了，觉得别人天天是在宝马车中哭泣。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1295,"为什么有些人要把追求精神满足和追求物质上的富足对立起来呢?你不幸福是因为你境界不高，你物质生活差是因为你能力不行。这完全是两回事儿。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1294,"经过十年的不断奋斗和磨砺，我终于从一个懵懂无知、敏感脆弱的少年，成长为了一个懵懂无知、敏感脆弱的青年。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1293,"出身不好的限制也不光是平台问题。出身不好，说明你父母混的也不怎么样，也许你基因里就写着“不行”两个字。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1292,"我要是有钱或者长得好看就好了。那样，即使我性格有点儿怪，也会有人愿意倾听我的想法和感受，跟我做朋友。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1291,"如果你知道一些事情有意思，但不能去做而失落，那还好;要是觉得什么都没意思，应该就是抑郁症。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:14 UTC
1290,"你全力做到的最好，可能还不如别人随便搞搞。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1289,"学术能力的缺乏并不意味着你就擅长混社会，说不定还不如在学校的表现。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1288,"弱者都是这样，觉得生活中的无奈太多，自己又无力改变。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1287,"有些人努力了一辈子，就是从社会的四流挤入了三流。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1286,"基因是你给的，成长环境是你给的，社会阶层是你给的——还有脸埋怨自己孩子没出息。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1285,"“那些出身好能力强的人努力是为了成功，因为人家有可能会成功。我们努力是为了啥呢?”
“为了活下去。”
",,2019-04-18 02:50:19 UTC,2021-01-23 08:06:32 UTC
1284,"当别人和你说忙，是他/她要留时间给更重要的人。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1283,"如果你每天干的活明显多于别人，但自己很高兴还感觉得到器重，那么与其说你很有才干，不如说你的领导很会管人。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1282,"“老师您好，请问像我这样的，没有背景的北大毕业生应该如何定位自己?”“社会底层群众中受教育程度最高的一批人。”
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1281,"岁的他辞掉工作，和朋友建了支乐队，到各民办大学演出，反响平淡。岁钱花完了，父亲得病要很多钱。“唱完这场就放弃，青春就到这里了。”甘肃七里河大学演唱会前，他留下眼泪说。一位女学生递上纸条：我喜欢你的歌，要坚持梦想。他把纸条攥紧决定坚持梦想。岁，他欠了十几万的债，父亲也病逝了。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1280,"长相不行的人，为人也未必好。只不过由于长久寂寞的折磨，有时会发疯似地对人好。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1279,"小时候以为有钱人都很跋扈，心都是黑的。长大后才发现，很多有钱人都懂得很多，经历很丰富，做事儿很认真，为人很宽厚，理性，比穷人更好相处。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1278,"我从来不会脑残地在网上晒自己买的名牌，因为我买不起。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1277,"多照照镜子，很多事情你就明白原因了。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1276,"有些妹子喜欢带上墨镜自拍。其实再戴上口罩，会显得更美。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1275,"这个世界没有错，谁让你长得不好看又没钱。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1274,"三十岁时，大部分人都卡在初级职位上。现有的工作升不上去，又无法承担转行的时间成本，更来不及再去读书。父母开始多病;自己收入有限，也没有存款。更大的痛苦，是看到身边没有背景但努力又聪明的人已经小有成就，有背景的人已经开始过上贵族生活了。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1273,"很多人不断地规划自己的人生，每天压力很大。其实不管你怎么过。都会后悔的。想想你这前几十年就明白了。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1272,"人生就是这样，有欢笑也有泪水。一部分人主要负责欢笑，另一部分人主要负责泪水。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1271,"你这么努力，忍受那么多寂寞和纠结，我们也没觉得你有多优秀。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1270,"一提到钱，大家就不是那么亲热了。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1269,"口中的道德和原则虽然重要，却总是要给手里的利益让道。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1268,"美国人的生活就是像你在电影电视剧看的那样好。天天玩儿，随便搞搞就挣大钱，到处都是感人的细节，帅哥美女随便搞。导演们把这些日常生活拍下来，送到电视台电影院播放。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1267,"几年前BBS有女生写道：不知为什么，每次有丑男看我，我都感觉他很猥琐，特别反感;但帅哥看我就感觉很好。今日又看到有男生写：我发现我老是喜欢抢着给漂亮的女生帮忙，不自觉地就会问她需要什么;但每次丑女让我帮忙，我就感觉：你自己不会干吗?——一些很明显的实话说出来，显得格外可爱。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1266,"我大学宿舍的一个女生，每天要花半个小时拌狗粮拿到外面去喂流浪狗。可她半个月才给家里打一次电话。她家是三线城市的工薪阶层。同学们都说她是爱心小天使。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1265,"我有一些漂亮又受过教育的姐妹，本来有机会嫁给官富二代，但很多被那些长得不错、有名校高学历、刚毕业在知名外企工作、加班到很晚还健身的男生所吸引。觉得人家上进又有潜力。五六年后，她们悔得肠子都青了。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1264,"一些女生在背后议论长得美家境好的女生，说对方生活轻浮，道德不高。她们说得有根有据，也很有道理，但听起来总是显得酸溜溜的。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1263,"女生的冷暖自知什么的，在长得好看面前弱爆了。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
1262,"有些女生觉得说自己是吃货能显得可爱，其实并没有这样的效果。
",,2019-04-18 02:50:19 UTC,2019-04-28 08:24:13 UTC
